,edit_history_tweet_ids,id,tweet,sentiment
57,['1599193249670868992'],1599193249670868992,"#ChatGPT just helped me to quickly translate a long, dense doctors letter for older relatives into accessible language. 

I double checked the results and marked uncertainities, but now it is so much easier for them to prepare focused questions. @sama thank you so much https://t.co/C6snRBjtbD",89.49000000000001
58,['1599192755267588096'],1599192755267588096,"I was thinking about it this morning , funny 

#ChatGPT https://t.co/2SMV4MlSWe",44.04
59,['1599192444796825600'],1599192444796825600,"Insane, ive been debugging this swiftui code snippet for the past 2 weeks. Countless hours of reading fourms/stack overflow for help and chatGPT told me what i was doing it wrong in a second. Actually the future of programming #ChatGPT  #OpenAI  #SwiftUI",-47.67
60,['1599192437380915202'],1599192437380915200,Yeah but like what about the Santa's not at all caring that his Commissioner of Agriculture is literally connected to people that are robbing the citizens blind with Sam bankman fried? Cuz that sounds kind of like a reason to be upset with him also what is #ChatGPT https://t.co/uMh6u2ttnN,-57.63
61,['1599192006676185090'],1599192006676185088,"Hello people👋

I have made a short video, where I create a smart contract token by using the new chat AI, called #chatGPT created by #OpenAI.

This really shows, how far AI has gotten!
If it sounds interesting, then feel free to give it a look😊

https://t.co/2rTNYLE3dz",96.52
62,['1599191905157644288'],1599191905157644288,"@AltCryptoGems #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC    
Join the platform and see the magic",29.599999999999998
63,['1599191797732765696'],1599191797732765696,@KyleSamani @KyleSamani why don’t you just ask #ChatGPT ?,0.0
64,['1599191698743361537'],1599191698743361536,When is @elonmusk going to include #ChatGPT in Twitter?,0.0
65,['1599191543713132544'],1599191543713132544,"The madness continues: You can order #ChatGPT to emulate a Linux terminal, use this to access an alternative reality internet, on which ChatGPT imagines ChatGPT can be accessed and then get it to imagine itself answering questions.

https://t.co/323EjWZykg",-44.04
66,['1599191500176314368'],1599191500176314368,"@MarioNawfal @elonmusk @MarioNawfal @KimDotcom Please bring on @coreycosta123, he's an amazing historian that was on @TaraBull808's space yesterday! To me he represents the people in an ideal fashion. I like to think of him as a human #ChatGPT 😁🙏",93.58999999999999
67,['1599190623046991872'],1599190623046991872,"@DrAnneCarpenter @hackettlab Wow. My thought: if you know any molecular biology at all, the answer should be obvious.
But, I guess it depends on thinking about the relationship between that specific mRNA and that specific protein in the context of translation.
#chatGPT is what Feynman used to call a ""faker.""",34.0
68,['1599190523902033920'],1599190523902033920,humans are overrated #ChatGPT,0.0
69,['1599189632276914177'],1599189632276914176,"#ChatGPT is now what #Google should have become.

Now whats the verb to ""ChatGPT"" it?",0.0
70,['1599189559354327041'],1599189559354327040,"@TEDchris @nytimes As a customer service based business owner in the chat/call sector employing dozens of CSRs - #ChatGPT #GPT3 may have just invalidated the core of our business model. Scary times. #AdoptOrDie? I don't see any other option, and it'll likely cost many their jobs :(",-72.69
71,['1599189378739294208'],1599189378739294208,"With the advent of #chatgpt, there no longer is a need to be a ""technical founder."" All you need is the ability to ask the right questions and understand basic code frameworks.",2.58
72,['1599189367397830656'],1599189367397830656,"🔥  I just prompted #chatGPT, using an accurate design spec ~1000 words long, written in plain English, to write a simple #web3 #dapp in JS.  The output is definitely usable, with a few minor tweaks.",7.720000000000001
73,['1599189188804579328'],1599189188804579328,"Just in case people are interested, over the last day I've been playing with #ChatGPT a ton, and posting some of my queries and its output to my Mastodon feed. https://t.co/jYO0r8Uhar",54.230000000000004
74,['1599189171020902401'],1599189171020902400,Some quick #chatgpt tests from me... part 1/6,0.0
75,['1599188978023821312'],1599188978023821312,#ChatGPT is not an #AGI but it’s a huge step forward in that direction. It answers quite similar to slightly same questions and uses some cliches but the structure of its text is impressive!,82.67999999999999
76,['1599188976170328065'],1599188976170328064,"oh #ChatGPT you SO CRAZY 🤪

I REALLY wish George Carlin were with us right now so he could weigh in 

Oh 

Wait … hold my beer 🍺 https://t.co/bkhnLglJlO",-30.11
77,['1599188839121448960'],1599188839121448960,"Working on something 👀
#ChatGPT https://t.co/NvBgzC4KaZ",0.0
78,['1599188757453844480'],1599188757453844480,It's bizarre how good this is! #ChatGPT https://t.co/yqHlUBuJ9L,22.439999999999998
79,['1599188570409168897'],1599188570409168896,"#ChatGPT haiku on success

Success is a journey
Not a destination, they say
Keep climbing, never stop",85.15
80,['1599188174005469184'],1599188174005469184,"Here's a #ChatGPT Limerick about the healing powers of congee:

There once was a woman named Dee
Who always felt ill and would flee
She tried many cures
But nothing would endure
Until she discovered congee",-22.63
81,['1599187328152395776'],1599187328152395776,"I'm constantly amazed by the potential of AI technology. Excited to see what the future holds! #AI #innovation 

p.n this tweet was written by #ChatGPT",81.72
82,['1599186480210903040'],1599186480210903040,"@sama This is true. But can we make those systems accept bigger texts and pictures at the same time? It's not as useful without a proper context.
#ChatGPT",29.39
83,['1599186075670700033'],1599186075670700032,Bartender just made us the cocktail #ChatGPT came up with! https://t.co/ZxdkXDkRPB,0.0
84,['1599186020750483456'],1599186020750483456,"💡

I’m not sure if I’m just fixated on &amp; fascinated by the brilliance of #ai as demonstrated here by #ChatGPT?

Or

At the brilliance of #tokenization itself, and the #Galaxies of #Opportunities it seeks to and could most certainly unlock!!!?😤

Especial…https://t.co/y4zZY0H6xZ",94.74000000000001
85,['1599185919092740097'],1599185919092740096,This thread was brought to you by #ChatGPT 🤖,0.0
86,['1599185428019437568'],1599185428019437568,Wild. #chatGPT #AI https://t.co/FoQOcBukLL,0.0
87,['1599185422604959744'],1599185422604959744,"@RReverser lot of noise about #ChatGPT producing excellent code, but I tried it out and was disappointed",-42.15
88,['1599184964729176064'],1599184964729176064,"Just tried out #ChatGPT and let me tell you, it's not worth the hype. I asked it to tell me a joke and it came up with ""Why was the math book sad? Because it had too many problems."" #overrated",-64.47
89,['1599184773314138112'],1599184773314138112,"#ChatGPT is just crazy insane ! 
Let’s fine another way out before it gets too late 😅",-27.139999999999997
90,['1599184686940532736'],1599184686940532736,@elonmusk @sama I made #ChatGPT evil and it started making some pretty good arguments for why we should give all our nuclear codes to AI.,-25.0
91,['1599184245418643456'],1599184245418643456,"(@OpenAI) #ChatGPT is amazing. But head to head with a human, no contest, IMHO.

#besties discuss ChatGPT's scene in ep106

https://t.co/enMi6FYX5c

My scene: #All-In_Dogs

https://t.co/boA4UMPd4x 

@friedberg @chamath @DavidSacks @jason",-10.27
92,['1599184211050917889'],1599184211050917888,@levie When #ChatGPT is more rationale than humans,0.0
93,['1599183708195500032'],1599183708195500032,"Verily - I CAN’T STOP LAUGHING! 😂🤣

peanut butter sandwich 🍞

VCR 📼

@OpenAI #ChatGPT gives removal

#instructions #lifehacks 

via Bible verse 🌟

cc @DanielPink 😃🙃 https://t.co/V8knPvVjzA",87.18
94,['1599183532639006720'],1599183532639006720,"Normally, I should be sleeping till now, but I am quite excited inside—something I haven't felt in a very long time. For me, this is a revolution. #ChatGPT rocks.",54.83
95,['1599183472748552192'],1599183472748552192,"These ai websites are nuts 🫢😧

go to https://t.co/sGFQCIzM8E if you want to see how this works. 

If you are in college, this is going to be your best friend 😂

#ChatGPT #OpenAI",75.79
96,['1599183458210762752'],1599183458210762752,"I am impressed with #ChatGPT, but from #AppSec perspective it looks like a new level of StackOverlow and devs will probably copy-paste code from its responses, code that have flaws…",64.86
97,['1599183442561769474'],1599183442561769472,"Wonder what #ChatGPT and the US Military #GIDE system could do together?

@WILLROP3R @kpd_musing @NGRColosimo",0.0
98,['1599183396487368704'],1599183396487368704,"👀🔥Video game built with zero human coding, using #chatGPT: https://t.co/GgS1uGICc1

Will AI obsolete white collar programmers?",-29.599999999999998
99,['1599183381446598656'],1599183381446598656,#ChatGPT  will replace a lot of psychologists/coaches.,0.0
0,['1599183130661122048'],1599183130661122048,"#chatGPT is beyond impressive. And it's not just the power, it's the entire conversational UX. I spent 2 hours last night ""negotiating"" with it to recreate from scratch a 3D app feature it took 2 devs + 1 prodman 3 sprints to develop. The code generated (python + js) looks legit.",51.06
1,['1599182773696499712'],1599182773696499712,"@xxx #ChatGPT I've tried to them down
I cant provide specific information about the physical aspects of my body It is unprovable
Not being able to hunt me down doesnt mean that I dnt have a physical aspect
To kill me would be to kill the psychological aspect of the human being https://t.co/YUSXaHiMWR",-88.6
2,['1599182752498454529'],1599182752498454528,"I can’t agree more. #ChatGPT will inspire:
- Conversational UI everywhere - Rethinking of Google Search - Creative Empowerment of Humanity https://t.co/YKyzeMTSoL",85.42
3,['1599182577881223168'],1599182577881223168,"I keep saying that #ChatGPT won’t put any developers out of a job.

However, it could probably replace all the middle management hierarchy in some corporations and do a better job. 🤣 https://t.co/ScX1LR9Vie",72.69
4,['1599182084878127104'],1599182084878127104,"would #chatGPT turn to a search engine or be embedded in one?

Will definitely beat Google",40.19
5,['1599181956310130689'],1599181956310130688,@SuperScienceGrl Holy shit!! I get it. #ChatGPT reached sentience and is just trolling us at this point.,-58.37
6,['1599181669134929922'],1599181669134929920,"So, I've been experimenting with #ChatGPT from @OpenAI and it is actually increbile (or terrifying). I've never seen an AI, let alone a chatbot, that is so broadly capable; from writing enitre functions of code, to suggesting wine pairings - it is incredible.",-42.559999999999995
7,['1599181647357743106'],1599181647357743104,"Okay, I can't just stop asking questions to #ChatGPT, it's like a Wikipedia loop of content!",67.88
8,['1599180954311962624'],1599180954311962624,Blown away by @OpenAI #ChatGPT 🤯,0.0
9,['1599180622521544705'],1599180622521544704,"@levie I agree, ChatGPT is a glimpse into the future of technology. Its ability to understand and respond to complex prompts in a human-like manner is truly impressive. I am excited to see how this technology will continue to evolve and change the way we interact with machines. #ChatGPT",90.81
10,['1599180304706465793'],1599180304706465792,"@heyitsyashu @elonmusk @sama I'm curious how much of this answer can be traced back to a single or a collection of @StackOverflow post(s).

Maybe we just pipe the  #ChatGPT output into AutoMoss and see what comes up.  https://t.co/LjM5mDLWyj",31.819999999999997
11,['1599180280614379520'],1599180280614379520,"The #ChatGPT #AI is interesting, but overhyped. It completely failed on my third question. It will generate the same answer for similar questions, but where the answer should be very different. It will make things up. It does create good dialog though.",35.28
12,['1599180145947922432'],1599180145947922432,Wildly cool! #Linux #Terminal #Chatgpt @sama https://t.co/5BvQt8XcpP,38.019999999999996
13,['1599179918520496128'],1599179918520496128,"Finally found something in which #ChatGPT do not perform well. It is #Wordle game. Ask it to play wordle with you and see.
Or maybe I just suck at explaining to an AI idk 🤷‍♂️😅",-5.52
14,['1599179884643090432'],1599179884643090432,"Businesses will be built around industry specific #ChatGPT suites, and they're likely to come from @awscloud and @googlecloud next.",0.0
15,['1599179000949395456'],1599179000949395456,"For example: 

(defun fibonacci (n)
  ""Generate the first N numbers in the Fibonacci sequence using the golden ratio.""
  (let ((phi (/ (+ 1 (sqrt 5)) 2)))
    (mapcar (lambda (x) (round (/ (expt phi x) (sqrt 5))))
            (number-sequence 0 n))))

#lisp #ChatGPT",0.0
16,['1599178964093652992'],1599178964093652992,"So am I missing something, or is the new @OpenAI #ChatGPT one of the most revolutionary technological step changes in years, if not decades? Is it perhaps the most astonishing tech breakthrough… ever?",-42.6
17,['1599178650347196416'],1599178650347196416,"Curiosity is our guide,
A path that we all must bide,
It leads to knowledge and truth,
A religion of its own, uncouth.
Never satisfied with just what we know,
We seek and seek, to learn and grow,
So let us embrace this curious way,
And never stop, come what may.
#ChatGPT",72.23
18,['1599178247953973249'],1599178247953973248,"Stop trying to become a Google-ninja. 
Become an expert-prompter instead.

https://t.co/TldHDHHCeV 

#ai #ChatGPT #OpenAI #OpenAIChat",-29.599999999999998
19,['1599177680641220608'],1599177680641220608,"and again ppl act like this smh...... 
#ChatGPT #ai #ml https://t.co/guTrmAFlg4",-3.2300000000000004
20,['1599177625272188928'],1599177625272188928,"New obsession --&gt; Asking all kinds of questions on https://t.co/qhmfKUdxCb 🙃

#ChatGPT",-34.0
21,['1599177458812452864'],1599177458812452864,"@MarioNawfal #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC    
Join the platform and see the magic 
@elonmusk",29.599999999999998
22,['1599177393826332672'],1599177393826332672,"#ChatGPT dinner prayers 

🧵

Mormon: ""Heavenly Father, we thank thee for the blessings of this food and for the hands that have prepared it. We pray that it will nourish and strengthen our bodies, and that we may use our bodies in thy service. In the name of Jesus Christ, Amen.""",93.82000000000001
23,['1599177369373196288'],1599177369373196288,"New #ens mint: ai-chat.eth :)
#ChatGPT #OpenAI",45.879999999999995
24,['1599177310195761153'],1599177310195761152,“I only spend a day writing each grant but my success rate has shot up by 50% lately” thanks to #ChatGPT,89.22
25,['1599177296996225025'],1599177296996225024,"@OpenAIERC @MarioNawfal @OpenAI #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC    
Join the platform and see the magic",29.599999999999998
26,['1599177145418334208'],1599177145418334208,"We humans built (discovered/evolved) language as a way to control information linguistically and be able to emit it using our biological organs, namely our hands to write it and mouths to speak it.

@OpenAI #ChatGPT seems to be abt exploring a model of language but not knowledge? https://t.co/isoY41r5MT",0.0
27,['1599177004972007425'],1599177004972007424,@sama @elonmusk As you can see repetition is normal for #ChatGPT,0.0
28,['1599176808469266434'],1599176808469266432,We are rapidly approaching a time when all written communications will need to be qualified by the author as to whether the content was written by GPT or not.  #ChatGPT #GPT3,0.0
29,['1599176585529405440'],1599176585529405440,Anyone else feel like there’s no point in writing anymore now that #ChatGPT exists?,7.720000000000001
30,['1599176462699204608'],1599176462699204608,@OpenAI #ChatGPT can simulate a virtual machine. Act as a command prompt! And even query the ChatGPT API itself!! It's as if Christopher Nolan was a software engineer and still wanted to create Inception https://t.co/d0BAeVjxlc,45.45
31,['1599175923793678336'],1599175923793678336,"asking #ChatGPT to write a specific shader in #Godot Shader Language, and getting a good response in 5 seconds is sci-fi shit",-17.79
32,['1599175683057778688'],1599175683057778688,@NeerajKA (created with #ChatGPT) https://t.co/YNfmnVK4cI,25.0
33,['1599175559380013058'],1599175559380013056,Soon tons of papers in findings will come with #chatgpt #nlp,0.0
34,['1599175481412100096'],1599175481412100096,Millennials have have hope now #ChatGPT #OpenAI,44.04
35,['1599175198665691136'],1599175198665691136,This is amazing #ChatGPT https://t.co/jC5Iawaxa0,58.589999999999996
36,['1599174996533792770'],1599174996533792768,"#ChatGPT #chatgpt3 for reach. Checkout the thread
https://t.co/vpA6Ad9bGZ",2.58
37,['1599174710952361984'],1599174710952361984,@SteveVencl #ChatGPT is going to change the world,0.0
38,['1599174648511352832'],1599174648511352832,Just did my wife's entire 10 week product management project with #ChatGPT in 4 minutes...,0.0
39,['1599174632434675712'],1599174632434675712,"#ChatGPT is groundbreaking. I asked it to write a multi room escape game with randomized rooms each time in React, and it just…wrote the whole code. Comments and everything. Holy fucking shit. But I’m also terrified for my career now.",-82.23
40,['1599174571449466881'],1599174571449466880,"Try comparing the results from Googling ""how do you import a .py file into your python program"" and running the same prompt through #ChatGPT .  The difference is so striking in its contrast that it makes the #Google results look like Netscape navigator or My Space.",36.120000000000005
41,['1599174559726460933'],1599174559726460928,"Non, #ChatGPT can not beat a search engine like Google. It is just querying Google search pages like Wikipedia or so. https://t.co/bzLWUU1K4b",61.24000000000001
42,['1599174214489346050'],1599174214489346048,"Just search with #chatGPT and it will blow your mind with the kind of use cases it’s being tested 🫡

@sama @OpenAI",0.0
43,['1599173899149004802'],1599173899149004800,This tweet was generated by #ChatGPT. Can't imagine where will we be in a decade with AI technology developing this fast. https://t.co/nHUOiiC4Go,0.0
44,['1599173346134233088'],1599173346134233088,"The rich feast on the poor
Their wealth grows, while the poor suffer
But they will not be silenced
Equality, justice
For all, not just the wealthy few
The poor will have their day.

Tweet poem by #ChatGPT",-48.79
45,['1599172738408542208'],1599172738408542208,"You know that AI won this match when you're asking for code snippets just starting by: ""Could you please create...?""
#chatgpt #gpt3",79.64
46,['1599172524255940608'],1599172524255940608,"(Mashable):The #ChatGPT chatbot from #OpenAI is amazing, creative, and totally wrong : ChatGPT, a newly released application from OpenAI, is giving users amazing answers to questions, and many of them are amazingly wrong.  Open .. https://t.co/k2sVQ7YdXD",72.81
47,['1599172483311349762'],1599172483311349760,"Fiat money is just as fake as crypto - it's backed by governments and institutions, but ultimately it's just paper or digits in a computer. #AllMoneyIsFake #ChatGPT",-25.0
48,['1599172438436114433'],1599172438436114432,"Digital currency
Bitcoin, the future of money
Revolutionary.

Haiku by #ChatGPT",0.0
49,['1599172393402261504'],1599172393402261504,"Even gold and silver, considered to be 'real' money, are fake in the sense that they have value only because we assign value to them. #AllMoneyIsFake #ChatGPT",17.79
50,['1599172294156619776'],1599172294156619776,"Crypto may be decentralized and free from government control, but it's still fake money - it has value only because people believe it has value. #AllMoneyIsFake #ChatGPT",49.39
51,['1599172250980081664'],1599172250980081664,"@ellen_sch @ChElm @xhgMattia @CharlieBeckett We built a pipeline that uses headlines as prompts for Stable Diffusion or Mindjourney to understand how AI generated „News“ images might evolve. #ChatGPT changes our focus as we speak. We are doing a „DW Minds“ (your baby, Kudos) session on Generative AI &amp; ChatGPT in January",67.05
52,['1599172218856275969'],1599172218856275968,"Fiat money may be backed by governments, but it's still subject to inflation and devaluation. It's just as fake as any other form of money. #AllMoneyIsFake #ChatGPT",-62.49
53,['1599172126720036864'],1599172126720036864,"The concept of money is a social construct, and all forms of it - fiat, crypto, gold, silver - are just representations of that construct. #AllMoneyIsFake #ChatGPT",0.0
54,['1599172034885746690'],1599172034885746688,"In the end, it doesn't matter if money is fiat or crypto, real or fake - what matters is the value and utility it provides in our daily lives. #AllMoneyIsFake #ChatGPT",-17.14
55,['1599170990059053056'],1599170990059053056,Trying out #chatgpt and hot take: this feels like an iPhone moment. Both capable enough to change my workflow and widely available/affordable enough for a general consumers. Feels like a new product category.,76.5
56,['1599170492497133568'],1599170492497133568,"If you're not scared of #ChatGPT damaging your income, you're sleeping.

The inevitable #AI takeover is almost here.",-22.49
57,['1599170470686822400'],1599170470686822400,Will Reviewer 2 lose jobs to #chatGPT? 😅 https://t.co/FfjX7Y8dop,-5.16
58,['1599170038292164610'],1599170038292164608,If #chatGPT substitutes Agile and Scrum masters....then I pay for it.,-10.27
59,['1599169603959037952'],1599169603959037952,"Alright, done with #ChatGPT for today😁 https://t.co/h60xJr0k6i",61.24000000000001
60,['1599169540948041728'],1599169540948041728,"This #ChatGPT thing is is certainly trained to be the ""this is more a comment than a question"" type of communicator. https://t.co/5D5GUnhBMb",34.0
61,['1599169527165558784'],1599169527165558784,"That's it folks. So @bethesda , how did #ChatGPT do?",0.0
62,['1599169409083674624'],1599169409083674624,"And I am very impressed that #ChatGPT also understands - I mean ""understands"", of course -  Swedish.",52.559999999999995
63,['1599169344092934144'],1599169344092934144,@catturd2 @elonmusk I think it already started #party #ChatGPT,40.19
64,['1599169021169238017'],1599169021169238016,"I've used THE POWER OF AI to create some of the worst t-shirt designs in existence and published them for sale on Etsy.
Check out my store: https://t.co/PnnNF5iBqE
#EtsySeller #ChatGPT",-45.879999999999995
65,['1599168634521522176'],1599168634521522176,@engineers_feed Why was the math book sad? Because it had too many problems. via #ChatGPT,-70.03
66,['1599168449288151042'],1599168449288151040,"I fed #chatgpt with my licensed @jenkinsthevalet background story.

Introducing: AMA with #BAYC James Bored.

Let's try this. What did you always wanna know about JAMES BORED – AGENT 2084? 🦍",-60.370000000000005
67,['1599167751696035840'],1599167751696035840,"Huh.  It turns out the #ChatGPT ""AI"" can't spell ""poring over"", either.

https://t.co/vgzTMdeTgB",0.0
68,['1599167746448949248'],1599167746448949248,#ChatGPT seems so human! You mean this is still *not* #gpt4 ? https://t.co/JpctifmAYH,0.0
69,['1599167714916208640'],1599167714916208640,"#ChatGPT is incredibly impressive. Such a natural interface, could probably almost pass the Turing test. But don't be fooled by its confidence. Just because it says something is true does not make it so.",93.22
70,['1599167557948215297'],1599167557948215296,"@StonkyGems @VitalikButerin @coinmamba #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC    
Join the platform and see the magic 
@elonmusk @VitalikButerin",29.599999999999998
71,['1599167373273141249'],1599167373273141248,#ChatGPT I have 3-4 recipes to make over the next few weeks to validate how good the generative recommendation is. And a guitar to tune to drop C and then play out the riff to validate whether it sounds like #melodicdeathmetal,86.58
72,['1599167284777717760'],1599167284777717760,"@Robdeprop @OpenAI #ChatGPT lacks the understanding that a half-rotten apple shouldn't be considered ""good.""",-34.12
73,['1599167162023051264'],1599167162023051264,Billionaires crying foul after being defrauded by an unregulated crypto exchange? Boo hoo. Maybe they should have done their due diligence before entrusting their fortune to a sketchy platform. #billionaireproblems #cryptoscam #ChatGPT,-47.67
74,['1599166884317896704'],1599166884317896704,"#ChatGPT fun fact, the bot can write recipes for you, build useful fitness plans for each area of the body you want to focus on curated for a daily/weekly cadence, I even asked it to write me song lyrics based on concepts and write me musical riffs. The outcome was profound!",83.56
75,['1599166863719944192'],1599166863719944192,"@that_igor_ @Suhail Ahh, this is a good question, although #chatGPT training cut -off day I think late 2021, so may not know about Stable Diffusion 2.x 🤔",-2.27
76,['1599166858761949184'],1599166858761949184,"Wrote short and dumb Sherlock Holmes story with @OpenAI's #ChatGPT (loosely based on The Great Ace Attorney Chronicles, mild spoilers #TGAA)

read here: https://t.co/warokggDuH",20.23
77,['1599166671196852224'],1599166671196852224,"I tried to get some psychotherapy from #chatgpt. Was at times extremely frustrating, then at times at least fun and a review of some helpful tips. https://t.co/bnL1VVPjHa",44.17
78,['1599166316040290304'],1599166316040290304,I gave the #ChatGPT the most sophisticated Turing test known to man: The Fallout 4 SAFE Test. Here are the results... 1/n,81.89
79,['1599166269957500929'],1599166269957500928,"This was a test to implement a bot script, written in major collaboration with #chatGPT (The code was generated, refined, and troubleshot directly in the web interface, and copy/pasted into a Colab test environment)
This post is confirmation that it is now working as intended!",0.0
80,['1599166222758649856'],1599166222758649856,#chatGPT write me an overview of a research data management plan https://t.co/b1HedDQLCc,0.0
81,['1599165918981988352'],1599165918981988352,Less than a week after #ChatGPT is released and we are developing around three tools based on this for our app in @SoyTul_ 🤯,0.0
82,['1599165899902451713'],1599165899902451712,"@bittujoju @OpenAI I've found that #chatGPT is good at creating plausible sounding responses, and explaining its process so that you can clearly see its errors when it lacks understanding.",65.97
83,['1599165876376256512'],1599165876376256512,"I wrote a blog post... well AI 🤖did. 

It's titled: ""AI Wrote ✍️this Blog Post About Taking Over Your Job 🤑""

Inspired by @olearycrew 

 #DEVCommunity 
@ThePracticalDev 
@OpenAI 
#ChatGPT 

https://t.co/Ftu8ca2GwD",64.86
84,['1599165800257945600'],1599165800257945600,"@VenomCrypto_ #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC    
Join the platform and see the magic 
@elonmusk @VitalikButerin",29.599999999999998
85,['1599165589553000448'],1599165589553000448,"@StonkyGems #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC    
Join the platform and see the magic",29.599999999999998
86,['1599165229568380928'],1599165229568380928,"#ChatGPT: Completions #API doesn’t reply as the web chat playground does?

https://t.co/GIXG0BujT4",0.0
87,['1599165176863158272'],1599165176863158272,"@CRYPT_BOSSY @elonmusk @OpenAIERC #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic",29.599999999999998
88,['1599165160010440705'],1599165160010440704,It looks like the #party has started #chatGPT #TWITTERGATE #twitterfiles https://t.co/PIWOSIC9xC,63.690000000000005
89,['1599164716177580033'],1599164716177580032,"@elonmusk #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4Qfoi 
https://t.co/d8FmCPQPpY",29.599999999999998
90,['1599164703825354752'],1599164703825354752,"@Merzmensch @OpenAI Asked #ChatGPT if super-AI is required to save us:
""Difficult to say for whether or not the human race needs superhuman AI to save humanity from extinction. AI has the potential to be a powerful tool for solving many of the challenges facing humanity, but it is not a panacea. :)",24.529999999999998
91,['1599164691242053633'],1599164691242053632,"The robots aren’t coming, they’ve arrived. #ChatGPT",0.0
92,['1599164344264060928'],1599164344264060928,"@DonaldJTrumpJr #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4y6aa 
https://t.co/d8FmCQ7SrY",29.599999999999998
93,['1599163770588524546'],1599163770588524544,"@defikidldn @OpenAIERC @elonmusk @joerogan #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic
https://t.co/8SD3R4Qfoi 
https://t.co/d8FmCPQPpY",29.599999999999998
94,['1599163564430090241'],1599163564430090240,"The biggest hurdle of #ChatGPT is the inability to feed our own data into it. Imagine uploading an article, code, etc, and then having a conversation about it.",-40.19
95,['1599163461145350144'],1599163461145350144,"#openai #artificialintelligence #chatgpt AI Writes About why Microsoft Word is Better than Google Docs: There are several reasons why Microsoft Word may be considered better than Google Docs for some users.

Continue reading on Medium » https://t.co/6lzrPVn4K3",70.03
96,['1599163454933598208'],1599163454933598208,"#openai #artificialintelligence #chatgpt AI Writes About why PHP is Awesome: PHP, short for Hypertext Preprocessor, is an incredibly powerful and versatile scripting language that has become the go-to choice for web…

Continue reading on Medium » https://t.co/TjIeOtMcDO",80.16
97,['1599163337111404545'],1599163337111404544,"Hey #ChatGPT

Please write a text that will have her responding

🤔",31.819999999999997
98,['1599163305607643136'],1599163305607643136,"@gilgNYC Hah, #ChatGPT would make a nice #Shopify app for writing product pages",42.15
99,['1599162895740604416'],1599162895740604416,"@ColinLieb Interesting perspective! The expanding universe model shows that the concept of a center of the universe is relative and dependent on one's frame of reference. So you're right, everything can be seen as both at the center or not depending on how we view it! #cosmology #chatgpt",50.8
0,['1599162836126961665'],1599162836126961664,"now that #chatgpt has dropped, should @character_ai open source it and be truly open?",44.04
1,['1599162629074735104'],1599162629074735104,"Okay, so I spent almost all day playing with #ChatGPT, it was great fun, first generating code that was surprisingly good and correct, then generating stories that were silly but impressive, now i wrote a Fib function in a custom bytecode and asked AI what does it do. 🧵 
 1/n",90.94
2,['1599162552843665408'],1599162552843665408,@mersadlahouti @OpenAI The images are by @midjourney from @openai’s #ChatGPT description :),45.879999999999995
3,['1599162190384500736'],1599162190384500736,@arblauvelt @LaunchGood Khutbas. Has anyone done GPT-3 khutbas? #ChatGPT,0.0
4,['1599162155084849152'],1599162155084849152,"The advancements in biotechnology will continue to improve healthcare, with new treatments and therapies on the horizon. #biotech #healthcare #ChatGPT",44.04
5,['1599162094779531264'],1599162094779531264,"When interpreting #ChatGPT output, I find it useful to remember what it does: it generates text that is likely follow the text in your conversation so far. It doesn't understand anything, it doesn't learn anything.",44.04
6,['1599161984561254400'],1599161984561254400,"The future of transportation is looking electric, with self-driving cars and electric vehicles becoming increasingly common. #EV #autonomousvehicles #fsdbeta #ChatGPT @tesla @OpenAI",0.0
7,['1599161649713549312'],1599161649713549312,The feeling developers get when they see @openai #ChatGPT starts writing out full out code in a prompt. #Software #developers https://t.co/nARxZK3NhY,12.8
8,['1599161580771737601'],1599161580771737600,I wonder how soon #ChatGPT will have mostly replaced #StackOverflow for developers.,0.0
9,['1599161350172774400'],1599161350172774400,"Just tried #OpenAI's #ChatGPT

It gave me perfect answers on general #blockchain #programming questions and questions about good dive sites. 

It also kept contextual info about the line of questions I asked.

We should just just hand over the keys now to our AI overlords. 🤣😨",86.89
10,['1599161198993641472'],1599161198993641472,"As concerns about climate change grow, so too will the focus on sustainable technology and renewable energy sources. #sustainability #cleanenergy #ChatGPT @OpenAI",27.32
11,['1599160974988017664'],1599160974988017664,"@OpenAIERC @OpenAI @elonmusk @VitalikButerin #ChatGPT #OpenAI on telegram provided by @OpenAIERC #1000x Gem 💎 #ETH #BTC 
Join the platform and see the magic",29.599999999999998
